Unnamed: 0,B1_x_mean,B1_x_std,B1_x_skew,B1_x_kurtosis,B1_x_entropy,B1_x_rms,B1_x_max,B1_x_p2p,B1_x_crest,B1_x_clearence,B1_x_shape,B1_x_impulse,B1_y_mean,B1_y_std,B1_y_skew,B1_y_kurtosis,B1_y_entropy,B1_y_rms,B1_y_max,B1_y_p2p,B1_y_crest,B1_y_clearence,B1_y_shape,B1_y_impulse,B2_x_mean,B2_x_std,B2_x_skew,B2_x_kurtosis,B2_x_entropy,B2_x_rms,B2_x_max,B2_x_p2p,B2_x_crest,B2_x_clearence,B2_x_shape,B2_x_impulse,B2_y_mean,B2_y_std,B2_y_skew,B2_y_kurtosis,B2_y_entropy,B2_y_rms,B2_y_max,B2_y_p2p,B2_y_crest,B2_y_clearence,B2_y_shape,B2_y_impulse,B3_x_mean,B3_x_std,B3_x_skew,B3_x_kurtosis,B3_x_entropy,B3_x_rms,B3_x_max,B3_x_p2p,B3_x_crest,B3_x_clearence,B3_x_shape,B3_x_impulse,B3_y_mean,B3_y_std,B3_y_skew,B3_y_kurtosis,B3_y_entropy,B3_y_rms,B3_y_max,B3_y_p2p,B3_y_crest,B3_y_clearence,B3_y_shape,B3_y_impulse,B4_x_mean,B4_x_std,B4_x_skew,B4_x_kurtosis,B4_x_entropy,B4_x_rms,B4_x_max,B4_x_p2p,B4_x_crest,B4_x_clearence,B4_x_shape,B4_x_impulse,B4_y_mean,B4_y_std,B4_y_skew,B4_y_kurtosis,B4_y_entropy,B4_y_rms,B4_y_max,B4_y_p2p,B4_y_crest,B4_y_clearence,B4_y_shape,B4_y_impulse
2003-11-16 02:08:46,0.1284661848723082,0.0983976759942411,-0.053693187892182,1.062094831924736,4.986418589139817,0.1532407330055004,0.718,1.1869999999999998,4.68543830297541,0.1127205132371225,1.1928487886350596,5.589019403928527,0.12528971141169,0.0890693946555309,0.0724493379605411,1.0371478537721814,4.795436614177018,0.1470916301279377,0.728,1.246,4.949295886970581,0.1111415744424813,1.1740120435317205,5.81053297830547,0.1249587870501489,0.0915213356034596,-0.0869227854208587,0.4237060714534544,5.027419620908839,0.1482906591323853,0.725,0.967,4.889046985439333,0.1097797091125577,1.1867165377723514,5.801912911566918,0.1204384979735338,0.0764154908931335,-0.0521948900419709,0.3840629655558141,4.850709324376079,0.1391247500587516,0.579,0.879,4.161732544033262,0.1081929725741284,1.1551518193902086,4.807432920055463,0.1323798037013525,0.1126731076183869,0.0376288655307312,0.914145474394632,4.957402368647156,0.16024227439489,0.784,1.524,4.892591564620235,0.1148978398335287,1.2104737272189563,5.922353546985881,0.134077396357244,0.1168866731308289,-0.035514392796285,0.4147859459122163,5.127745456732124,0.1632630094192829,0.71,1.24,4.34881117606143,0.1156476383143676,1.2176773554304037,5.295448892132665,0.1173861028370525,0.0726404557515235,-0.0445719035332626,0.6849263220449262,4.796262069885801,0.1346800746072544,0.503,0.747,3.734776665864025,0.1062026652046189,1.147325546655282,4.285004679797833,0.1180443381024464,0.0785019861578968,0.0204877613452575,0.8777248476726562,4.871174770829483,0.1367558789174252,0.544,0.8860000000000001,3.97789114666488,0.1059833284322825,1.158512819130213,4.608437886515845
2003-11-16 12:08:46,0.1297182479613262,0.0983453634205968,0.0087531214019283,0.8092848146663569,5.02909579090423,0.1540563020660306,0.637,1.094,4.134851943460081,0.1142204631555506,1.1876224393036856,4.910642951251647,0.1262150007324576,0.0889188283848344,0.0543367349663312,0.9756550229550064,4.991069137034379,0.1478087572908712,0.635,1.099,4.296091866535287,0.1123144298141748,1.1710870849986097,5.031097700867044,0.1250764685775672,0.091547703779945,-0.0385886240292354,0.2210349699003924,5.030111126370509,0.1482961769284901,0.54,0.94,3.6413615723916704,0.1098363256841116,1.1856440992857336,4.3173588616720044,0.1204218956003711,0.0751509136100603,-0.0484868460023368,0.5554672930692175,4.831495334866268,0.138618255834603,0.608,0.916,4.38614666112561,0.1085065003019351,1.151105080546298,5.048915705642872,0.1329739245080326,0.1133371518767173,0.0018090652387961,0.727022765434592,4.976376870188868,0.1611812805370592,0.737,1.374,4.572491281520418,0.1153238738370024,1.21212697251274,5.542440013910243,0.1350802285267835,0.1182326336802856,0.0148109260872206,0.7109826038272078,5.07877546130957,0.1644909781675889,0.742,1.391,4.510885692734015,0.1167738550954261,1.2177280121714766,5.493031867745747,0.1178139557595585,0.0724165811747698,-0.0461227283030579,0.6146476231827913,4.794231991772296,0.1351017723461063,0.547,0.8740000000000001,4.048799586423522,0.1066023292900819,1.146738274554075,4.6429134517505615,0.1191723716978368,0.0775016250872383,0.0204320310266991,0.7084239451670693,4.860959183450615,0.137804767561198,0.518,0.791,3.758941066897124,0.107012488374787,1.1563482844044086,4.3466450538837655
2003-11-14 16:22:17,0.1283845890912642,0.0965753053598093,-0.010561299745851,1.0241935817372458,4.979649241215944,0.152534268483095,0.718,1.126,4.707138973689534,0.1130646110405356,1.1881041919654671,5.592571546804564,0.1260008789491674,0.0885942960172681,0.0341345544693592,0.8039480858138677,4.992119415645045,0.1475899766616847,0.581,1.038,3.9365816916673535,0.1121115789731634,1.1713408501001563,4.611078945206351,0.1255415303481615,0.0908189392015639,-0.032634634358975,0.1863829509448309,5.023057056284788,0.1485355711908091,0.569,0.842,3.83073223092845,0.1103664935344384,1.1831588381858875,4.532364695746539,0.1212662727672249,0.0755605786034777,-0.0582224549025528,0.3841420395215458,4.839633377584474,0.139731337299012,0.547,0.8230000000000001,3.9146551559115967,0.1091001951820322,1.1522687562701914,4.510734827728948,0.1314150593290688,0.1085903197558129,-0.0006456424545423,0.538505857029242,5.122877919754807,0.1585243143808373,0.71,1.118,4.478808205372854,0.1141664277907175,1.2062872793283592,5.402729364692751,0.1340174324918209,0.1148212923044343,-0.0231857219899257,0.4597113174034906,5.145174486869207,0.1630982311658354,0.757,1.17,4.641374677020842,0.1154141377541023,1.2169926563530409,5.648518897317331,0.1195327896869964,0.0733321951570774,0.0189192876128511,0.7346722121745679,4.806503060127109,0.1366106462733717,0.457,0.704,3.3452736844937907,0.1085297587268905,1.1428717311048675,3.823218726816977,0.0875431417549685,0.0778586627693667,-0.0018662445407098,0.7323023290585766,4.864944253035364,0.1069484378466089,0.474,0.804,4.432042295744756,0.0753474109620883,1.2216655205950395,5.414473258530252
2003-11-10 02:15:58,0.1293421065481713,0.1011637893799671,-0.0212907878259826,0.9068901885310968,5.00199423066528,0.154652079004162,0.796,1.299,5.147037176128604,0.1132200862068846,1.1956823893738306,6.154221708949383,0.1260865764929928,0.0912203405668322,0.1188942978806358,0.9819646175499588,4.931945609224184,0.1483041383015823,0.608,1.14,4.099683305961482,0.111743312681286,1.1762087799237242,4.822083499378614,0.1248718199130816,0.0909704999838682,-0.0364417538335771,0.367884090888039,4.981416884290485,0.1478298033692714,0.752,1.069,5.086930935851558,0.1098585656254641,1.1838523973797286,6.022175383712973,0.1205154060256848,0.0752373453852118,-0.0679138197482999,0.3492091161804973,4.832776249480608,0.1388583414708843,0.549,0.778,3.953669575659692,0.1084778736078375,1.1522040712478718,4.555434181443943,0.1300931686117486,0.1081352101810633,0.0566723165332532,0.3748286509694791,5.1953358428052665,0.1567921117186144,0.576,1.006,3.673654201645764,0.1130098701828774,1.205229401295824,4.427596054017412,0.1320536158992138,0.1132665763774796,-0.0030294184634646,0.2930569257148359,5.241825561471101,0.1599432320920927,0.613,0.977,3.832609807753818,0.1144823063391106,1.2111991860500422,4.642053879598834,0.1184580301772547,0.0726876717653022,0.009018330167166,0.7333613552108633,4.795495631789387,0.1353044291199643,0.481,0.696,3.55494645022694,0.1076092039417929,1.1422140729294714,4.060509863959879,0.1196842619268519,0.0793198227080492,-0.027096559867425,0.77266328117368,4.88208761787207,0.1386766341100341,0.508,0.7989999999999999,3.663198225570741,0.1075691624880124,1.1586872983750354,4.244501255398786
2003-11-18 07:02:30,0.1278482347770887,0.0980937120887592,-0.0264640068131961,1.0067392982229726,4.9859460586690565,0.1526224133433192,0.769,1.25,5.0385784312698485,0.1120089985831513,1.1937780260277029,6.014944213667079,0.1262317495971483,0.0880984747547326,0.0554605996963148,0.9552742943537038,4.964877503829703,0.1477558605466964,0.598,1.033,4.047216792534663,0.1123102222639504,1.17051265642946,4.737318478975668,0.1254308804140827,0.0919733113034952,-0.0513049998881233,0.1203425224296843,5.037236908780495,0.1486896995073529,0.62,0.879,4.169757569315285,0.1101992923567729,1.1854313628070394,4.942961397968388,0.1210084965086185,0.0748968679605889,-0.0708150197218154,0.3693897637363252,4.830226823370438,0.1392781641259499,0.518,0.728,3.7191759616501705,0.1089765896388203,1.150978387009627,4.280691149345092,0.1317471556228331,0.1095173967781095,0.0618577620165823,0.6799902418691355,5.019446873129503,0.1587429057393261,0.679,1.343,4.277356501933983,0.114702519303679,1.2049057529088265,5.153811456422231,0.1331407783583182,0.1146782899462554,0.0122507195758231,0.4741601597666554,5.15411952614499,0.1616012297868627,0.725,1.145,4.486351997173592,0.1151683252775096,1.213762092872475,5.445363989452027,0.1208105864544167,0.0809458583448603,0.0758701859992014,1.0079306824540055,4.898988124306892,0.1401771970213902,0.518,0.889,3.695322855692114,0.1083072370126512,1.1603055753253944,4.287703712086918,0.1214537819229454,0.0832057517094228,0.0026705935866812,0.7482379032350166,4.929013900092484,0.1416384242871013,0.503,0.8109999999999999,3.551296214510394,0.1084516782113492,1.1661919624451194,4.141493101623801
2003-11-19 16:26:07,0.127573270179208,0.0957127776866466,-0.0633043586065528,1.1317966033080658,4.995598537030078,0.1515846309390583,0.657,1.048,4.334212485328637,0.1123523847358323,1.188216236254824,5.149981646445859,0.124552273060208,0.0860775425699098,0.0659181268659376,0.9101290034759848,4.885563194563997,0.1455256148429503,0.674,1.109,4.631487045956642,0.1108722760712125,1.1683898757319655,5.41138257407949,0.126423653498706,0.0933337783572191,-0.0439487270285814,0.2724948175247488,5.050045823179344,0.1499949944637418,0.544,0.893,3.626787693448669,0.1111371272646729,1.186447237622959,4.302992240337115,0.1214223350749548,0.0755534004698719,0.0062671240882593,0.4653696058888057,4.839067465746346,0.1395034975945245,0.54,0.794,3.870870690063578,0.1095057071975691,1.148911339156903,4.447287228224151,0.131710630401875,0.1103586787685902,0.0336564544094644,0.6810831163502149,4.971438586973692,0.1589228405899995,0.908,1.4500000000000002,5.713464449974961,0.1144680376664301,1.2066060279652038,6.893900645904687,0.1334205771766199,0.1143019830389047,0.0340275913385723,0.2849146229124697,5.204926419233992,0.1614892977892161,0.647,1.101,4.006457448619887,0.1155373952232761,1.210377748369648,4.849326945599343,0.1218836857268421,0.0844711165707015,0.0259555299004964,2.9476516052582817,4.610790005470119,0.1424343169508189,0.818,1.589,5.742998018395009,0.1089287835084973,1.1686085475789891,6.711316573025605,0.1224713120757849,0.0886948252011242,-0.0100358234517412,2.1892147598101803,4.650029362394769,0.1442827596159657,0.901,1.604,6.244682333483029,0.1087152988238332,1.1780943403846602,7.35682491457643
2003-11-01 01:01:44,0.125796425606719,0.0937107029795325,-0.0572876181931469,0.8021363378155728,4.954355598479947,0.149554515489098,0.735,1.143,4.9145958421668565,0.1105292186485781,1.1888614065764838,5.842773325673428,0.122400068362713,0.0829559691693397,0.0185763919917057,0.8318666174992018,4.926670199010624,0.1425215374672317,0.598,0.986,4.19585706572588,0.1093417931599412,1.1643909956397405,4.885618186322597,0.1258358806582352,0.0944030737961736,-0.0040904022269988,0.1581452586655225,5.0618930275771685,0.1496210704411548,0.549,0.8640000000000001,3.6692692973074177,0.1102541154015093,1.189017549354776,4.362825587807186,0.1218370525904585,0.0808367115198349,-0.0652487517746653,0.3637407712902787,4.906324924690674,0.1417635292916292,0.562,0.794,3.964348255212244,0.108783315199557,1.1635502195555507,4.612718282746871,0.132475365008057,0.1126886930010937,-0.0186352138484865,0.5049457292481088,5.047812818129462,0.1608008676562896,0.842,1.313,5.236290153606429,0.1144545279221442,1.213817132313694,6.355898698212988,0.1337626837247912,0.1168762042408149,-0.0073421548322234,0.4590079410908778,5.099139556142277,0.163077339813604,0.703,1.306,4.310838040426235,0.1151734419580729,1.219154216052707,5.2555763717060335,0.1206543288246496,0.0797787711919782,0.0133926029671532,1.6934077452952123,4.872644098553525,0.1393639720827565,0.583,0.947,4.183290640236671,0.1088526598713097,1.1550681474951314,4.831985770251894,0.121630646027638,0.0831832562607909,0.0323195139101601,1.641276397780175,4.864540163686164,0.1414757852855367,0.542,1.062,3.8310442943016447,0.1092192791999652,1.1631590384991397,4.456113797807516
2003-10-31 05:59:46,0.1268566336246887,0.0938499989878081,-0.059580881189734,0.8213203546171002,4.897378151726757,0.1504668076945346,0.776,1.206,5.157283602210605,0.1116514393785215,1.186116984151556,6.117141672668316,0.1234613994823966,0.0847241594051782,0.0884651082399201,1.4827964959373952,4.806642876830876,0.1442532378516851,0.61,1.215,4.228674580096255,0.1099747200381036,1.168407603157399,4.940815530662887,0.1262290150886273,0.0936551631547689,-0.0696027711106979,0.2709167899667752,5.0528685204050445,0.1500696890379521,0.571,0.893,3.804898935024753,0.1108167778449708,1.1888684145446742,4.523524164385597,0.1219558083890814,0.0804632219595378,0.0137591142528641,0.2622491375776086,4.902506778446655,0.1415532302975329,0.508,0.75,3.588755967859066,0.1089889207985792,1.1606928129731129,4.165443259408384,0.1322289174276087,0.1115355473031738,0.0325775659787595,0.5862366024241381,5.114616946512691,0.1598055678705771,0.669,1.1720000000000002,4.186337240400835,0.1147732822130596,1.2085523422519564,5.05940767734302,0.1335877240099614,0.1156220843221302,-0.0383005710778375,0.4640985706629457,5.258839877931247,0.1626243439043906,0.696,1.099,4.279802047405579,0.1153273445399864,1.2173599416385292,5.2100595706541135,0.1202424923091947,0.0784566283419387,-0.0339456285310527,1.4064881259665154,4.860719352077225,0.1387819625405892,0.547,0.8620000000000001,3.941434390942701,0.1085050100367758,1.1541840149464095,4.549140569986103,0.1215987597050637,0.08193928934761,0.0436010781207769,1.911605477870732,4.896359563298908,0.1410234827489898,0.591,1.011,4.19079140920049,0.1094182281842168,1.1597444175503144,4.860246941938085
2003-11-16 04:08:46,0.1288455979295864,0.1001388205750782,-0.0965495532656794,1.3541878351692662,4.861389159503692,0.1541030728707777,0.784,1.2970000000000002,5.0875040023207,0.1130567931530424,1.1960290095048058,6.084802372747363,0.1251523023585136,0.0896929358491805,0.0368226455472874,1.1401714454623415,4.822230704622111,0.147243761594117,0.762,1.311,5.175091913914028,0.1108216227925225,1.1765166027255325,6.088581557350505,0.1260256360173836,0.0939602616375432,-0.0457256860896163,0.3753885631375331,4.968615278299543,0.1496955732042373,0.674,1.128,4.502471152439675,0.1107321355197957,1.187818430716657,5.3481182186379135,0.1208197665901655,0.0763146274284469,-0.0918936514166567,0.4772268686956038,4.847412746614596,0.1395218383484872,0.522,0.773,3.7413497856599855,0.1086403118602027,1.1547931459076668,4.320485088923269,0.1344321988378338,0.1158708977583429,0.0064040536429878,1.2338435337457845,4.868423003972745,0.1631969788894646,1.04,1.699,6.372666988550106,0.1165160653677821,1.213972398728149,7.736241830385863,0.1370086918306557,0.1219031952047401,-0.0211558533680919,0.8240454535196831,5.100552389594811,0.1671910563069935,0.901,1.392,5.389044246156315,0.1181933892671451,1.2202952533379672,6.576225113612835,0.1180152839494115,0.0746716619947088,-0.0392110386213832,0.7345302735577248,4.8221739059709625,0.1358869680267246,0.549,0.857,4.040122522212942,0.10659339771427,1.1514353351467077,4.651939830398021,0.1201240294936276,0.0793531513219658,-0.0046928459112845,0.953520310706427,4.880815319812375,0.1392941772502042,0.535,0.882,3.8407922754661703,0.1076734567101026,1.1595862862525237,4.453730050975196
2003-11-23 16:46:56,0.1315200937545778,0.1026723680221559,-0.0827408305027831,1.235330968858031,4.957482628850765,0.157652977304556,0.815,1.313,5.1695820398340615,0.1149872814256853,1.1986987904581583,6.196771738323307,0.1283811221251037,0.0929576767309984,0.0640442820899893,1.1035008186107,4.804482849874253,0.1512558365557904,0.706,1.382,4.667588478409512,0.1136291154277773,1.1781781780065448,5.49925088917686,0.1297144391816006,0.0999984893978042,-0.0633759815303321,0.2357346974374996,5.073693004615246,0.1551536654272232,0.732,1.076,4.717903363638895,0.1132442306329099,1.19611715092109,5.643165129636782,0.1245276624835197,0.082780298717073,-0.0636809234910109,0.4142402874349047,4.929990821954322,0.1449668697660001,0.62,0.893,4.276839259899727,0.111204592413648,1.1641338709396023,4.978813443013534,0.136555349382294,0.1205364086433978,-0.0184282709986035,0.7561770038481783,4.931989433107519,0.1668789728564393,1.108,1.6720000000000002,6.639542304429075,0.1175006242904118,1.2220610441942672,8.113926001522607,0.1402915669710435,0.1273301515853383,-0.0101865164775901,0.4448700752620489,5.080866451453422,0.1717785440806138,0.798,1.54,4.645516145634039,0.1206182971574493,1.2244395567701465,5.688153730328702,0.1438743102690561,0.1353131787620825,0.0024135597844564,1.5612306834130174,5.17723333261737,0.1778386676966281,0.789,1.443,4.436605436934229,0.1237963781423622,1.2360696455403055,5.483953309833485,0.1440422872210557,0.1337439251738927,0.0102199664479737,1.1833774942213986,5.174146120068761,0.1770600068002536,0.791,1.401,4.46741200508565,0.1241009472717426,1.2292224055601606,5.491442931519723
